step,seq_id,frame_idx,active_points,true_lane,lane_tp,lane_to_road,lane_to_other,road_to_lane,other_to_lane,predicted_lane,lane_false_positive,lane_recall,lane_precision,lane_f1,lane_iou,lane_to_road_rate,lane_tp_intensity_mean,lane_tp_intensity_median,lane_to_road_intensity_mean,lane_to_road_intensity_median,road_to_lane_intensity_mean,road_to_lane_intensity_median,lane_tp_range_mean,lane_tp_range_median,lane_to_road_range_mean,lane_to_road_range_median
141,034,48,16384,0,0,0,0,1,0,1,1,,0.0,0.0,0.0,,,,,,50.0,50.0,,,,
142,034,74,16380,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
143,124,68,16375,302,212,70,20,143,0,355,143,0.7019867549668874,0.5971830985915493,0.6453576864535768,0.4764044943820225,0.23178807947019867,38.38679122924805,34.5,25.14285659790039,31.5,35.821678161621094,35.0,28.703405380249023,26.564995765686035,26.393646240234375,19.854629516601562
144,116,33,16375,68,39,29,0,53,1,93,54,0.5735294117647058,0.41935483870967744,0.484472049689441,0.319672131147541,0.4264705882352941,48.89743423461914,50.0,13.275861740112305,12.0,37.075469970703125,35.0,20.225704193115234,18.480911254882812,26.657882690429688,26.53144073486328
145,123,4,16360,477,183,294,0,119,0,302,119,0.3836477987421384,0.6059602649006622,0.46983311938382544,0.3070469798657718,0.6163522012578616,59.197635650634766,55.0,29.420745849609375,29.0,34.59663772583008,30.0,11.760798454284668,11.725449562072754,13.608640670776367,13.751709461212158
146,116,23,16346,106,77,29,0,38,0,115,38,0.7264150943396226,0.6695652173913044,0.6968325791855203,0.5347222222222222,0.27358490566037735,37.988094329833984,39.5,27.307470321655273,27.5,32.499996185302734,31.5,9.141752243041992,8.935187339782715,10.55445384979248,9.778483390808105
147,013,51,16376,46,28,12,6,34,23,85,57,0.6086956521739131,0.32941176470588235,0.42748091603053434,0.27184466019417475,0.2608695652173913,49.42856979370117,49.0,12.0,11.0,37.088233947753906,32.0,37.62721633911133,36.11856269836426,59.68893051147461,59.86600303649902
148,124,2,16371,145,60,85,0,86,0,146,86,0.41379310344827586,0.410958904109589,0.41237113402061853,0.2597402597402597,0.5862068965517241,63.45833206176758,71.5,29.17058753967285,31.0,37.67344665527344,33.0,16.978166580200195,14.741350650787354,16.915271759033203,14.864534378051758
149,054,27,16346,38,12,26,0,118,567,697,685,0.3157894736842105,0.01721664275466284,0.0326530612244898,0.016597510373443983,0.6842105263157895,22.66666603088379,24.5,25.0,29.0,28.779661178588867,27.5,20.458154678344727,20.26715850830078,15.205440521240234,15.171964168548584
150,037,8,16381,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
151,106,57,16380,53,52,1,0,35,0,87,35,0.9811320754716981,0.5977011494252874,0.7428571428571429,0.5909090909090909,0.018867924528301886,48.403846740722656,49.0,25.0,25.0,37.900001525878906,36.0,22.74372673034668,20.53001880645752,28.323204040527344,28.323204040527344
152,123,10,16354,150,75,71,4,164,9,248,173,0.5,0.3024193548387097,0.3768844221105528,0.23219814241486067,0.47333333333333333,38.2400016784668,35.0,10.295774459838867,9.0,33.84146499633789,36.5,34.36398696899414,33.2883415222168,39.36385726928711,35.997642517089844
153,123,49,16366,512,192,320,0,301,105,598,406,0.375,0.3210702341137124,0.34594594594594597,0.20915032679738563,0.625,57.430118560791016,58.0,29.77734375,30.0,38.26096725463867,32.5,13.574188232421875,11.500811100006104,15.952913284301758,15.743460178375244
154,034,43,16379,0,0,0,0,5,0,5,5,,0.0,0.0,0.0,,,,,,45.79999923706055,46.0,,,,
155,123,62,16369,46,30,6,10,91,28,149,119,0.6521739130434783,0.20134228187919462,0.3076923076923077,0.18181818181818182,0.13043478260869565,51.93333435058594,52.5,9.5,4.0,37.72527313232422,38.0,28.435382843017578,22.9509859085083,54.08758544921875,56.41411781311035
156,124,5,16364,59,28,31,0,27,0,55,27,0.4745762711864407,0.509090909090909,0.49122807017543857,0.32558139534883723,0.5254237288135594,31.85714340209961,22.5,10.77419376373291,10.0,27.44444465637207,22.0,45.52307891845703,44.74819755554199,45.9632453918457,44.57196044921875
157,116,66,16363,207,109,98,0,136,42,287,178,0.5265700483091788,0.3797909407665505,0.44129554655870445,0.2831168831168831,0.47342995169082125,25.95412826538086,23.0,6.102040767669678,5.0,19.022058486938477,17.5,51.65025329589844,42.34776306152344,44.76536178588867,36.24758720397949
158,124,7,16364,0,0,0,0,4,0,4,4,,0.0,0.0,0.0,,,,,,69.14583587646484,70.62499618530273,,,,
159,123,4,16363,198,175,23,0,134,0,309,134,0.8838383838383839,0.5663430420711975,0.6903353057199211,0.5271084337349398,0.11616161616161616,57.43524169921875,53.5,31.555797576904297,31.0,35.13557434082031,30.0,11.989182472229004,11.870731353759766,9.582968711853027,8.975630760192871
160,124,79,16376,594,256,338,0,128,0,384,128,0.43097643097643096,0.6666666666666666,0.523517382413088,0.3545706371191136,0.569023569023569,52.99336242675781,56.0,30.359466552734375,30.0,33.05025863647461,31.0,10.927984237670898,9.344613552093506,13.763859748840332,13.720309734344482
161,054,25,16348,0,0,0,0,147,658,805,805,,0.0,0.0,0.0,,,,,,31.114513397216797,29.0,,,,
162,124,61,16361,64,40,24,0,48,36,124,84,0.625,0.3225806451612903,0.425531914893617,0.2702702702702703,0.375,39.45000076293945,28.5,6.541666507720947,5.5,22.47916603088379,21.5,46.97552490234375,43.57240295410156,50.367828369140625,50.76726150512695
163,013,22,16336,104,90,14,0,91,27,208,118,0.8653846153846154,0.4326923076923077,0.5769230769230769,0.40540540540540543,0.1346153846153846,46.94444274902344,50.0,10.928571701049805,10.0,31.263736724853516,30.0,39.634300231933594,37.16423988342285,52.77582931518555,48.89676856994629
164,037,68,16365,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
165,038,41,16378,0,0,0,0,1,4,5,5,,0.0,0.0,0.0,,,,,,21.0,21.0,,,,
166,038,7,16381,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
167,013,32,16362,203,74,94,35,30,5,109,35,0.3645320197044335,0.6788990825688074,0.47435897435897434,0.31092436974789917,0.4630541871921182,52.64864730834961,53.5,34.3138313293457,39.0,44.86666488647461,43.5,34.0286865234375,32.491615295410156,28.948467254638672,25.066542625427246
168,106,64,16383,135,125,10,0,56,2,183,58,0.9259259259259259,0.6830601092896175,0.7861635220125787,0.6476683937823834,0.07407407407407407,40.70199966430664,39.0,34.099998474121094,35.0,31.366071701049805,29.0,13.834335327148438,12.59619140625,17.347042083740234,20.39019775390625
169,038,59,16381,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
170,124,71,16378,75,69,6,0,177,17,263,194,0.92,0.2623574144486692,0.40828402366863903,0.25650557620817843,0.08,41.130435943603516,41.0,6.833333492279053,3.5,31.847457885742188,36.0,39.66886520385742,39.74932098388672,51.44295120239258,50.85920333862305
171,038,41,16374,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
172,123,77,16330,151,133,18,0,188,0,321,188,0.8807947019867549,0.4143302180685358,0.5635593220338984,0.39233038348082594,0.11920529801324503,58.323307037353516,59.0,29.86111068725586,29.0,41.20345687866211,33.0,14.609597206115723,13.715062141418457,16.633914947509766,14.68503999710083
173,054,22,16378,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
174,116,76,16377,293,88,205,0,57,0,145,57,0.3003412969283277,0.6068965517241379,0.4018264840182648,0.25142857142857145,0.6996587030716723,47.0511360168457,48.0,28.33414649963379,29.0,38.41666793823242,31.0,13.968425750732422,13.386732578277588,14.806118965148926,14.508787155151367
175,054,14,16378,47,39,8,0,51,135,225,186,0.8297872340425532,0.17333333333333334,0.2867647058823529,0.16738197424892703,0.1702127659574468,30.28846549987793,3.0,33.631248474121094,33.83333396911621,29.47908592224121,34.0,9.84859561920166,9.859306335449219,9.739805221557617,9.739256858825684
176,013,72,16379,105,53,19,33,56,2,111,58,0.5047619047619047,0.4774774774774775,0.49074074074074076,0.32515337423312884,0.18095238095238095,42.20754623413086,44.0,14.631579399108887,14.0,33.01785659790039,33.5,32.162628173828125,30.349693298339844,50.6168327331543,52.981407165527344
177,106,61,16382,77,62,15,0,15,19,96,34,0.8051948051948052,0.6458333333333334,0.7167630057803468,0.5585585585585585,0.19480519480519481,34.54838562011719,30.0,5.666666507720947,5.0,26.399999618530273,36.0,42.41896057128906,37.259952545166016,43.375770568847656,38.27914810180664
178,037,71,16323,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
179,116,36,16381,120,104,16,0,62,0,166,62,0.8666666666666667,0.6265060240963856,0.7272727272727273,0.5714285714285714,0.13333333333333333,44.535255432128906,39.0,25.09375,25.5,32.60752868652344,31.0,14.286616325378418,14.104502201080322,12.898284912109375,13.41659164428711
180,116,34,16349,324,134,177,13,91,143,368,234,0.41358024691358025,0.3641304347826087,0.3872832369942196,0.24014336917562723,0.5462962962962963,27.62686538696289,23.5,11.96610164642334,11.0,19.043956756591797,13.0,40.379295349121094,38.474822998046875,31.56887435913086,27.23750877380371
181,037,18,16383,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
182,106,79,16376,47,46,1,0,35,0,81,35,0.9787234042553191,0.5679012345679012,0.71875,0.5609756097560976,0.02127659574468085,49.03260803222656,46.5,34.0,34.0,36.0,36.0,22.80580711364746,22.52359104156494,28.633325576782227,28.633325576782227
183,038,18,16370,0,0,0,0,1,1,2,2,,0.0,0.0,0.0,,,,,,41.0,41.0,,,,
184,116,72,16323,99,96,3,0,48,2,146,50,0.9696969696969697,0.6575342465753424,0.7836734693877551,0.6442953020134228,0.030303030303030304,46.925350189208984,51.75,27.66666603088379,28.0,28.861112594604492,28.0,11.3930025100708,11.339314460754395,12.612022399902344,12.54731559753418
185,123,57,16363,304,92,207,5,78,4,174,82,0.3026315789473684,0.5287356321839081,0.38493723849372385,0.23834196891191708,0.680921052631579,43.3967399597168,37.0,28.384057998657227,31.0,46.08333206176758,38.0,24.36096954345703,24.29302406311035,19.861480712890625,16.93644142150879
186,034,17,16384,0,0,0,0,7,0,7,7,,0.0,0.0,0.0,,,,,,49.842857360839844,50.0,,,,
187,054,72,16374,126,104,22,0,111,210,425,321,0.8253968253968254,0.2447058823529412,0.37749546279491836,0.232662192393736,0.1746031746031746,38.45192337036133,40.0,9.363636016845703,8.0,27.60360336303711,28.0,33.6240119934082,31.994062423706055,46.10694885253906,48.1728458404541
188,034,40,16382,0,0,0,0,14,0,14,14,,0.0,0.0,0.0,,,,,,43.64285659790039,46.0,,,,
189,106,14,16378,82,59,17,6,35,0,94,35,0.7195121951219512,0.6276595744680851,0.6704545454545454,0.5042735042735043,0.2073170731707317,39.88983154296875,44.0,18.117647171020508,11.0,35.68571472167969,35.0,27.71484375,27.19489860534668,31.25682830810547,35.381954193115234
190,106,58,16376,79,59,18,2,36,0,95,36,0.7468354430379747,0.6210526315789474,0.6781609195402298,0.5130434782608696,0.22784810126582278,50.20338821411133,53.0,16.83333396911621,13.0,37.13888931274414,35.0,22.26917839050293,19.378337860107422,31.15199089050293,34.1859245300293
191,124,54,16376,711,355,356,0,148,0,503,148,0.49929676511954996,0.705765407554672,0.5848434925864909,0.41327124563445866,0.5007032348804501,54.829345703125,61.0,29.80678939819336,30.0,31.302589416503906,31.0,10.347726821899414,9.513110160827637,14.12679386138916,14.042847633361816
192,013,56,16151,486,254,228,4,179,19,452,198,0.522633744855967,0.5619469026548672,0.5415778251599147,0.3713450292397661,0.4691358024691358,48.14882278442383,42.0,32.03216552734375,32.0,34.2731819152832,34.0,12.921708106994629,11.2330961227417,15.387652397155762,15.23949670791626
193,124,71,16378,200,200,0,0,182,0,382,182,1.0,0.5235602094240838,0.6872852233676976,0.5235602094240838,0.0,63.287010192871094,65.83333587646484,,,36.82215118408203,30.5,11.34797477722168,10.351015567779541,,
194,124,30,16381,299,128,171,0,106,1,235,107,0.4280936454849498,0.5446808510638298,0.4794007490636704,0.31527093596059114,0.5719063545150501,63.498695373535156,72.0,28.42056655883789,29.0,37.35377502441406,29.0,12.311816215515137,12.190117835998535,13.224976539611816,13.305299758911133
195,013,62,16373,274,81,142,51,40,10,131,50,0.2956204379562044,0.6183206106870229,0.4,0.25,0.5182481751824818,47.049381256103516,44.0,34.08098602294922,37.0,45.837501525878906,38.0,24.361404418945312,23.135343551635742,24.63456153869629,21.130905151367188
196,038,28,16376,0,0,0,0,6,0,6,6,,0.0,0.0,0.0,,,,,,40.66666793823242,40.5,,,,
197,034,56,16383,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
198,038,61,15946,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
199,038,29,16366,0,0,0,0,9,0,9,9,,0.0,0.0,0.0,,,,,,40.5,41.0,,,,
200,037,58,16337,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
201,123,33,16384,611,300,311,0,213,43,556,256,0.4909983633387889,0.539568345323741,0.5141388174807198,0.3460207612456747,0.5090016366612111,56.18735122680664,55.833335876464844,28.34967803955078,29.0,37.53794860839844,32.0,10.556375503540039,9.845335483551025,13.11003589630127,13.289865493774414
202,034,58,16367,0,0,0,0,3,0,3,3,,0.0,0.0,0.0,,,,,,48.66666793823242,50.0,,,,
203,106,16,16384,174,156,18,0,30,0,186,30,0.896551724137931,0.8387096774193549,0.8666666666666667,0.7647058823529411,0.10344827586206896,42.209617614746094,38.0,29.52037239074707,29.25,30.38055419921875,29.625,11.714685440063477,11.352920532226562,11.0613431930542,10.692702770233154
204,054,74,16354,316,97,219,0,78,364,539,442,0.3069620253164557,0.17996289424860853,0.22690058479532163,0.1279683377308707,0.6930379746835443,60.96735382080078,58.0,29.917808532714844,30.0,31.277774810791016,30.0,12.840938568115234,11.342015266418457,13.455986022949219,13.19101333618164
205,106,64,16383,161,146,15,0,53,0,199,53,0.906832298136646,0.7336683417085427,0.8111111111111111,0.6822429906542056,0.09316770186335403,41.292808532714844,40.25,28.233333587646484,28.0,31.5,29.0,12.955251693725586,12.20730447769165,11.740107536315918,10.434412002563477
206,037,70,16345,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
207,106,21,16365,162,136,26,0,34,3,173,37,0.8395061728395061,0.7861271676300579,0.8119402985074626,0.6834170854271356,0.16049382716049382,42.767154693603516,43.0,31.375,28.75,37.735294342041016,31.0,15.292826652526855,14.040629863739014,13.072127342224121,12.165320873260498
208,123,32,16377,584,242,342,0,199,47,488,246,0.4143835616438356,0.4959016393442623,0.45149253731343286,0.29156626506024097,0.5856164383561644,56.62445068359375,54.5,29.629140853881836,30.0,40.3375244140625,33.0,12.114278793334961,11.053991317749023,14.711034774780273,14.369710445404053
209,054,41,16376,521,127,388,6,98,98,323,196,0.2437619961612284,0.3931888544891641,0.3009478672985782,0.17712691771269176,0.744721689059501,37.135169982910156,34.0,28.03565216064453,29.0,32.07143020629883,33.0,18.719261169433594,20.200082778930664,15.44589900970459,14.305634498596191
210,124,76,16381,283,277,6,0,128,0,405,128,0.9787985865724381,0.6839506172839506,0.8052325581395349,0.6739659367396593,0.02120141342756184,56.96017074584961,56.0,26.5,26.5,34.137760162353516,29.583333015441895,12.343378067016602,11.626301765441895,12.415733337402344,12.818054676055908
211,116,50,16344,145,137,8,0,57,0,194,57,0.9448275862068966,0.7061855670103093,0.8082595870206489,0.6782178217821783,0.05517241379310345,48.70048904418945,48.5,28.0,28.25,31.290935516357422,28.0,11.259950637817383,11.2730131149292,11.815845489501953,12.14363956451416
212,106,78,16383,250,228,22,0,61,0,289,61,0.912,0.7889273356401384,0.8460111317254174,0.7331189710610932,0.088,43.34028244018555,47.0,25.136363983154297,25.5,28.032787322998047,29.0,11.4226655960083,9.963656425476074,13.862448692321777,14.8969144821167
213,038,38,16333,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
214,013,44,16376,303,139,155,9,74,12,225,86,0.45874587458745875,0.6177777777777778,0.5265151515151515,0.35732647814910024,0.5115511551155115,50.6223030090332,49.0,33.06774139404297,36.0,41.5405387878418,37.0,27.402021408081055,26.689199447631836,25.301738739013672,23.731624603271484
215,106,71,16384,178,170,8,0,25,0,195,25,0.9550561797752809,0.8717948717948718,0.9115281501340483,0.8374384236453202,0.0449438202247191,43.30882263183594,43.75,27.875,27.75,31.360000610351562,29.0,11.768117904663086,10.696429252624512,10.36599063873291,9.872558116912842
216,123,12,16363,396,136,260,0,169,0,305,169,0.3434343434343434,0.4459016393442623,0.3880171184022825,0.2407079646017699,0.6565656565656566,50.132354736328125,47.0,28.6019229888916,30.0,40.3875732421875,36.0,21.805789947509766,22.67929172515869,20.050918579101562,18.800792694091797
217,116,63,16354,120,65,55,0,81,0,146,81,0.5416666666666666,0.4452054794520548,0.48872180451127817,0.32338308457711445,0.4583333333333333,56.43077087402344,55.0,23.200000762939453,26.0,34.6728401184082,34.0,18.40299415588379,16.23731231689453,19.825960159301758,19.152910232543945
218,034,62,16372,0,0,0,0,7,0,7,7,,0.0,0.0,0.0,,,,,,41.35714340209961,39.0,,,,
219,116,2,16347,29,9,20,0,16,0,25,16,0.3103448275862069,0.36,0.3333333333333333,0.2,0.6896551724137931,49.88888931274414,50.0,29.674999237060547,31.0,41.625,42.5,25.49443817138672,25.65007972717285,18.382957458496094,18.391803741455078
220,054,77,16369,365,58,307,0,62,354,474,416,0.1589041095890411,0.12236286919831224,0.13825983313468415,0.07426376440460948,0.8410958904109589,63.738502502441406,70.0,28.998371124267578,29.5,29.396238327026367,30.75,13.242400169372559,15.03848934173584,13.123489379882812,13.01789665222168
221,034,16,16379,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
222,034,26,16383,0,0,0,0,1,3,4,4,,0.0,0.0,0.0,,,,,,40.0,40.0,,,,
223,034,47,16383,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
224,037,73,16358,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
225,054,4,16384,63,22,41,0,44,113,179,157,0.3492063492063492,0.12290502793296089,0.18181818181818182,0.1,0.6507936507936508,47.318180084228516,42.75,29.35365867614746,29.0,43.25,43.0,12.136300086975098,11.861566066741943,12.412854194641113,12.312886238098145
226,054,6,16384,125,50,75,0,60,110,220,170,0.4,0.22727272727272727,0.2898550724637681,0.1694915254237288,0.6,38.974998474121094,39.375,18.213333129882812,17.0,38.40694046020508,36.0,12.774785041809082,11.449104309082031,19.967283248901367,24.05316925048828
227,013,69,16379,294,106,162,26,73,25,204,98,0.36054421768707484,0.5196078431372549,0.42570281124497994,0.27040816326530615,0.5510204081632653,46.372642517089844,47.0,35.60287857055664,37.0,46.623287200927734,36.0,22.328550338745117,18.90719509124756,21.029767990112305,21.047494888305664
228,106,40,16381,62,29,33,0,13,0,42,13,0.46774193548387094,0.6904761904761905,0.5576923076923077,0.38666666666666666,0.532258064516129,43.77586364746094,42.0,36.0,36.0,40.69230651855469,40.0,20.009471893310547,16.325435638427734,17.188167572021484,17.09703826904297
229,037,23,16381,0,0,0,0,0,1,1,1,,0.0,0.0,0.0,,,,,,,,,,,
230,038,14,16376,0,0,0,0,10,2,12,12,,0.0,0.0,0.0,,,,,,42.400001525878906,42.0,,,,
231,106,79,16383,125,113,12,0,26,0,139,26,0.904,0.8129496402877698,0.8560606060606061,0.7483443708609272,0.096,44.7308235168457,39.0,24.70833396911621,25.25,32.80769348144531,33.0,16.088647842407227,15.16564655303955,14.470550537109375,14.211202144622803
232,106,70,16384,137,126,11,0,42,0,168,42,0.9197080291970803,0.75,0.8262295081967214,0.7039106145251397,0.08029197080291971,38.8875617980957,38.0,28.272727966308594,28.0,32.7103157043457,29.0,11.881752014160156,11.62286376953125,12.773741722106934,12.920991897583008
233,038,19,16377,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
234,106,8,16301,193,170,23,0,45,1,216,46,0.8808290155440415,0.7870370370370371,0.8312958435207825,0.7112970711297071,0.11917098445595854,38.98167037963867,37.0,29.0,28.0,31.64629364013672,29.0,13.024630546569824,11.854255676269531,11.967392921447754,12.034932136535645
235,106,49,16381,82,54,11,17,26,0,80,26,0.6585365853658537,0.675,0.6666666666666666,0.5,0.13414634146341464,43.44444274902344,45.5,20.090909957885742,10.0,36.5,37.5,27.671485900878906,27.910629272460938,29.577686309814453,29.933835983276367
236,054,48,16383,97,63,34,0,84,99,246,183,0.6494845360824743,0.25609756097560976,0.3673469387755102,0.225,0.35051546391752575,34.19047546386719,34.0,7.676470756530762,6.5,26.238094329833984,24.0,38.31214141845703,35.65065383911133,62.439144134521484,60.547157287597656
237,054,12,16381,120,72,48,0,87,12,171,99,0.6,0.42105263157894735,0.4948453608247423,0.3287671232876712,0.4,20.81944465637207,16.0,2.6875,2.0,8.551724433898926,5.0,29.088966369628906,28.340606689453125,41.71831512451172,40.58300590515137
