step,seq_id,frame_idx,active_points,rgb_valid_ratio,true_marking,predicted_marking,marking_tp,marking_fp,marking_fn,marking_iou,marking_precision,marking_recall,marking_f1,predicted_true_marking_ratio,road_to_marking,marking_to_road,other_to_marking
2110,037,41,32766,0.8163340047610328,1770,1695,1329,366,441,0.6221910112359551,0.784070796460177,0.7508474576271187,0.7670995670995671,0.9576271186440678,366,441,0
694,037,34,32761,0.820823540184976,1744,1741,1305,436,439,0.5986238532110092,0.7495692130959218,0.7482798165137615,0.7489239598278336,0.9982798165137615,436,439,0
1616,116,79,32709,0.8840991775963802,775,340,247,93,528,0.28456221198156684,0.7264705882352941,0.31870967741935485,0.4430493273542601,0.43870967741935485,93,439,0
693,054,14,32762,0.0,3059,3931,2621,1310,438,0.5999084458686198,0.6667514627321293,0.8568159529257927,0.7499284692417739,1.2850604772801568,1255,438,55
360,054,65,32758,0.0,1349,1259,915,344,434,0.5404607206142942,0.7267672756155679,0.6782802075611564,0.7016871165644172,0.933283914010378,344,434,0
1074,054,13,32766,0.9325215162058231,3054,3546,2623,923,431,0.6595423686195625,0.73970671178793,0.8588736083824492,0.7948484848484848,1.1611001964636543,915,431,8
1958,037,37,32761,0.8241506669515583,1712,1663,1283,380,429,0.6132887189292543,0.7714972940469031,0.7494158878504673,0.7602962962962962,0.9713785046728972,380,429,0
797,037,7,32766,0.837483977293536,2715,2846,2293,553,422,0.7016523867809058,0.8056921995783556,0.8445672191528545,0.8246718216148174,1.0482504604051566,553,422,0
529,054,73,32747,0.0,1313,1148,892,256,421,0.5685149776927979,0.7770034843205574,0.6793602437166794,0.7249085737505079,0.8743335872048743,255,421,1
1442,037,5,32767,0.8297982726523636,2672,2778,2250,528,422,0.703125,0.8099352051835853,0.8420658682634731,0.8256880733944955,1.0396706586826348,528,421,0
238,037,37,32757,0.8737063833684403,1665,1600,1245,355,420,0.6163366336633663,0.778125,0.7477477477477478,0.7626339969372129,0.960960960960961,347,420,8
1137,037,17,32768,0.829559326171875,2136,2139,1718,421,418,0.6718811106765741,0.8031790556334736,0.8043071161048689,0.8037426900584795,1.0014044943820224,420,418,1
534,054,65,32758,0.0,1409,1398,993,405,416,0.5474090407938258,0.7103004291845494,0.7047551454932577,0.7075169219807623,0.9921930447125621,405,416,0
1979,037,61,32741,0.9106624721297456,749,544,335,209,414,0.3496868475991649,0.6158088235294118,0.4472630173564753,0.5181747873163186,0.7263017356475301,209,414,0
2013,116,78,32697,0.8780927913875891,863,669,452,217,411,0.4185185185185185,0.6756352765321375,0.5237543453070683,0.5900783289817232,0.7752027809965237,217,411,0
612,037,22,32766,0.8323567112250504,1656,1601,1243,358,413,0.6171797418073486,0.7763897564022486,0.7506038647342995,0.76327909118821,0.9667874396135265,358,410,0
1532,037,10,32766,0.8282060672648477,2606,2689,2196,493,410,0.7086156824782188,0.8166604685756786,0.8426707597851113,0.8294617563739377,1.0318495778971604,493,410,0
