step,seq_id,frame_idx,active_points,rgb_valid_ratio,true_marking,predicted_marking,marking_tp,marking_fp,marking_fn,marking_iou,marking_precision,marking_recall,marking_f1,predicted_true_marking_ratio,road_to_marking,marking_to_road,other_to_marking
365,116,16,32740,0.8709224190592547,467,484,337,147,130,0.5488599348534202,0.6962809917355371,0.721627408993576,0.7087276550998949,1.0364025695931478,138,130,9
366,054,71,32753,0.0,1109,1218,922,296,187,0.6562277580071174,0.7569786535303776,0.8313796212804329,0.792436613665664,1.0982867448151488,277,187,19
367,123,42,32736,0.9134286412512219,923,1658,704,954,219,0.3750665956313266,0.42460796139927626,0.7627302275189599,0.5455249903138318,1.7963163596966414,920,213,34
368,106,34,32617,0.942085415580832,200,236,186,50,14,0.744,0.788135593220339,0.93,0.8532110091743119,1.18,49,14,1
369,037,25,32761,0.8964927810506395,1029,1121,662,459,367,0.44489247311827956,0.5905441570026762,0.6433430515063168,0.6158139534883721,1.0894071914480077,459,367,0
370,123,45,32735,0.8533985031312051,761,1577,576,1001,185,0.32690124858115777,0.36525047558655677,0.7568988173455979,0.49272882805816937,2.0722733245729303,997,185,4
371,106,67,32755,0.9027324072660663,130,166,117,49,13,0.6536312849162011,0.7048192771084337,0.9,0.7905405405405406,1.2769230769230768,48,13,1
372,124,59,32738,0.7857230130124014,352,813,342,471,10,0.4155528554070474,0.42066420664206644,0.9715909090909091,0.5871244635193134,2.309659090909091,421,8,50
373,013,43,32595,0.896701948151557,404,787,332,455,72,0.38649592549476136,0.4218551461245235,0.8217821782178217,0.5575146935348446,1.948019801980198,336,72,119
374,123,6,32739,0.8134640642658603,893,1754,760,994,133,0.40275569687334395,0.43329532497149376,0.851063829787234,0.5742349829996222,1.9641657334826428,991,133,3
375,013,63,32602,0.8911416477516717,779,1180,651,529,128,0.49770642201834864,0.5516949152542373,0.8356867779204108,0.664624808575804,1.514762516046213,421,128,108
376,106,9,32637,0.8824646873180746,251,360,236,124,15,0.6293333333333333,0.6555555555555556,0.9402390438247012,0.7725040916530278,1.4342629482071714,109,15,15
377,124,39,32750,0.8270534351145038,289,628,267,361,22,0.4107692307692308,0.4251592356687898,0.9238754325259516,0.5823336968375137,2.1730103806228374,293,22,68
378,038,58,32400,0.879320987654321,0,53,0,53,0,0.0,0.0,nan,0.0,nan,0,0,53
379,116,49,32690,0.8828387886203732,601,642,385,257,216,0.44871794871794873,0.5996884735202492,0.6405990016638935,0.6194690265486725,1.0682196339434276,255,216,2
380,013,17,32565,0.8513741747274681,289,780,266,514,23,0.3312577833125778,0.34102564102564104,0.9204152249134948,0.4976613657623948,2.698961937716263,283,22,231
381,123,23,32748,0.8243556858434102,435,1105,414,691,21,0.36767317939609234,0.3746606334841629,0.9517241379310345,0.5376623376623376,2.5402298850574714,691,21,0
382,106,62,32761,0.9406916760782638,180,218,174,44,6,0.7767857142857143,0.7981651376146789,0.9666666666666667,0.8743718592964824,1.211111111111111,44,6,0
383,054,33,32722,0.0,1522,1746,1246,500,276,0.6162215628090999,0.713631156930126,0.8186596583442839,0.762545899632803,1.147174770039422,480,265,20
384,116,55,32696,0.9119770002446782,699,803,464,339,235,0.44701348747591524,0.5778331257783312,0.6638054363376252,0.6178428761651131,1.1487839771101573,310,231,29
385,106,32,32587,0.9990793874858073,173,230,163,67,10,0.6791666666666667,0.7086956521739131,0.9421965317919075,0.8089330024813896,1.329479768786127,66,10,1
386,106,33,32765,0.9299557454600946,139,236,123,113,16,0.4880952380952381,0.5211864406779662,0.8848920863309353,0.656,1.6978417266187051,64,16,49
387,124,38,32742,0.8303096939710464,896,1704,818,886,78,0.4590347923681257,0.4800469483568075,0.9129464285714286,0.6292307692307693,1.9017857142857142,886,78,0
388,037,45,32763,0.8374385740011598,1983,2339,1780,559,203,0.7002360346184107,0.7610089781958101,0.8976298537569339,0.8236927348449792,1.1795259707513868,559,203,0
389,034,62,32744,0.9050513071096995,0,21,0,21,0,0.0,0.0,nan,0.0,nan,21,0,0
390,123,50,32547,0.8279718560850462,776,2058,766,1292,10,0.3704061895551257,0.3722060252672498,0.9871134020618557,0.5405786873676782,2.652061855670103,1292,10,0
391,106,20,32741,0.9306679698237683,134,270,121,149,13,0.4275618374558304,0.44814814814814813,0.9029850746268657,0.599009900990099,2.014925373134328,131,13,18
392,123,11,32743,0.8507772653696973,782,1724,712,1012,70,0.39687848383500557,0.41299303944315546,0.9104859335038363,0.5682362330407024,2.20460358056266,1012,70,0
393,106,1,32698,0.8334148877607193,106,249,101,148,5,0.39763779527559057,0.40562248995983935,0.9528301886792453,0.5690140845070423,2.349056603773585,115,0,33
394,038,49,32695,0.897904878421777,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
395,013,66,32726,0.8767952087025607,599,1061,516,545,83,0.45104895104895104,0.48633364750235625,0.8614357262103506,0.6216867469879518,1.7712854757929883,471,80,74
396,013,23,32639,0.8388737400042894,299,518,242,276,57,0.42086956521739133,0.4671814671814672,0.8093645484949833,0.5924112607099143,1.7324414715719063,187,53,89
397,124,70,32752,0.831094284318515,425,910,411,499,14,0.4448051948051948,0.45164835164835165,0.9670588235294117,0.6157303370786517,2.1411764705882352,459,11,40
398,037,53,32740,0.9375687232742822,4,16,0,16,4,0.0,0.0,0.0,0.0,4.0,15,4,1
399,106,73,32764,0.9290990111097546,248,309,236,73,12,0.735202492211838,0.7637540453074434,0.9516129032258065,0.8473967684021544,1.2459677419354838,73,12,0
400,037,38,32759,0.9074758081748527,1054,1196,899,297,155,0.6654330125832717,0.7516722408026756,0.8529411764705882,0.7991111111111111,1.1347248576850095,251,155,46
401,013,49,32529,0.8539149681822373,531,1027,433,594,98,0.3848888888888889,0.4216163583252191,0.815442561205273,0.5558408215661104,1.9340866290018832,520,98,74
402,037,13,32765,0.9005035861437509,1759,1555,1096,459,663,0.49413886384129846,0.704823151125402,0.6230812961910176,0.6614363307181653,0.8840250142126208,438,663,21
403,106,10,32721,0.8506158124751688,168,260,161,99,7,0.602996254681648,0.6192307692307693,0.9583333333333334,0.7523364485981309,1.5476190476190477,96,7,3
404,054,47,32765,0.8704410193804364,1218,1643,1153,490,65,0.6750585480093677,0.7017650639074863,0.9466338259441708,0.8060118839566585,1.3489326765188834,486,63,4
405,013,65,32578,0.8453557615568789,688,1154,593,561,95,0.4747798238590873,0.5138648180242634,0.8619186046511628,0.6438653637350705,1.677325581395349,446,95,115
406,038,63,32285,0.8646739972123277,0,6,0,6,0,0.0,0.0,nan,0.0,nan,0,0,6
407,116,71,32713,0.9004677039708984,602,444,277,167,325,0.3602080624187256,0.6238738738738738,0.4601328903654485,0.5296367112810707,0.7375415282392026,167,323,0
408,123,25,32749,0.803688662249229,753,1858,673,1185,80,0.34726522187822495,0.3622174381054898,0.8937583001328021,0.5155112983531214,2.4674634794156707,1185,80,0
409,013,68,32526,0.824478878435713,705,1169,617,552,88,0.4908512330946698,0.5278015397775877,0.875177304964539,0.6584845250800427,1.6581560283687944,508,84,44
410,013,71,32524,0.8311708276964703,825,1353,728,625,97,0.5020689655172413,0.5380635624538064,0.8824242424242424,0.6685032139577594,1.64,545,93,80
411,116,72,32652,0.9034974886683818,678,531,360,171,318,0.42402826855123676,0.6779661016949152,0.5309734513274337,0.5955334987593052,0.7831858407079646,171,312,0
412,106,57,32757,0.9168422016668193,98,161,92,69,6,0.5508982035928144,0.5714285714285714,0.9387755102040817,0.7104247104247104,1.6428571428571428,63,6,6
413,116,34,32749,0.8615224892363126,767,682,517,165,250,0.5547210300429185,0.7580645161290323,0.6740547588005215,0.7135955831608005,0.8891786179921773,165,250,0
414,124,9,32734,0.8670801002016252,111,261,88,173,23,0.30985915492957744,0.3371647509578544,0.7927927927927928,0.4731182795698925,2.3513513513513513,125,23,48
415,123,60,32727,0.8330124973263666,1145,1704,759,945,386,0.3631578947368421,0.4454225352112676,0.662882096069869,0.5328185328185329,1.4882096069868995,923,386,22
416,106,41,32745,0.9073446327683616,95,113,78,35,17,0.6,0.6902654867256637,0.8210526315789474,0.75,1.1894736842105262,31,17,4
417,013,11,32615,0.8392457458224744,642,1261,595,666,47,0.45489296636085624,0.471847739888977,0.926791277258567,0.6253284287966369,1.9641744548286604,532,47,134
418,116,40,32738,0.9094630093469362,749,658,467,191,282,0.4968085106382979,0.709726443768997,0.6234979973297731,0.6638237384506042,0.8785046728971962,190,282,1
419,037,2,32764,0.8952508851178123,632,646,453,193,179,0.5490909090909091,0.7012383900928792,0.7167721518987342,0.7089201877934272,1.0221518987341771,191,179,2
420,037,41,32756,0.898461350592258,1476,1674,1254,420,222,0.6613924050632911,0.7491039426523297,0.8495934959349594,0.7961904761904762,1.1341463414634145,411,222,9
421,037,60,32768,0.847900390625,676,441,201,240,475,0.21943231441048036,0.4557823129251701,0.2973372781065089,0.35989256938227393,0.6523668639053254,236,475,4
422,123,58,32736,0.7893756109481916,992,1906,780,1126,212,0.36827195467422097,0.4092339979013641,0.7862903225806451,0.5383022774327122,1.9213709677419355,1098,210,28
423,123,67,32729,0.8507439885117174,1186,1935,976,959,210,0.455011655011655,0.5043927648578811,0.8229342327150084,0.6254405639218199,1.6315345699831365,943,210,16
424,038,16,32171,0.806751422088216,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
425,013,20,32607,0.8281963995461097,501,866,459,407,42,0.5055066079295154,0.5300230946882217,0.9161676646706587,0.6715435259692758,1.7285429141716566,345,42,62
426,116,63,32717,0.8649631689947123,666,538,379,159,287,0.4593939393939394,0.7044609665427509,0.5690690690690691,0.6295681063122923,0.8078078078078078,159,286,0
427,106,26,32701,0.974679673404483,223,367,193,174,30,0.48614609571788414,0.5258855585831063,0.8654708520179372,0.6542372881355932,1.6457399103139014,124,30,50
428,106,38,32754,0.8522623191060634,187,218,176,42,11,0.7685589519650655,0.8073394495412844,0.9411764705882353,0.8691358024691358,1.1657754010695187,42,11,0
429,037,20,32765,0.9099649015717992,542,608,454,154,88,0.6522988505747126,0.7467105263157895,0.8376383763837638,0.7895652173913044,1.121771217712177,147,88,7
430,037,13,32763,0.9133473735616396,585,698,469,229,116,0.5761670761670762,0.671919770773639,0.8017094017094017,0.7310989867498051,1.1931623931623931,209,116,20
431,013,20,32593,0.8415917528303624,584,1092,545,547,39,0.4818744473916888,0.4990842490842491,0.9332191780821918,0.6503579952267303,1.86986301369863,392,38,155
432,013,65,32578,0.8428080299588679,688,1180,591,589,97,0.46280344557556774,0.5008474576271187,0.8590116279069767,0.632762312633833,1.7151162790697674,495,97,94
433,054,16,32767,0.9034394360179449,448,556,395,161,53,0.6486042692939245,0.710431654676259,0.8816964285714286,0.7868525896414342,1.2410714285714286,91,53,70
434,054,61,32761,0.9008882512743811,1165,1730,1071,659,94,0.587171052631579,0.6190751445086705,0.91931330472103,0.7398963730569948,1.4849785407725322,655,94,4
435,116,42,32731,0.9075188659069384,811,631,477,154,334,0.49430051813471504,0.7559429477020603,0.5881627620221949,0.6615811373092927,0.7780517879161529,154,331,0
436,054,45,32753,0.0,1160,1321,903,418,257,0.5722433460076045,0.6835730507191522,0.778448275862069,0.727932285368803,1.138793103448276,418,257,0
437,106,25,32674,0.9281385811348473,247,348,221,127,26,0.5909090909090909,0.6350574712643678,0.8947368421052632,0.7428571428571429,1.408906882591093,69,26,58
438,054,38,32715,0.8235977380406542,785,1033,665,368,120,0.5767562879444926,0.643756050338819,0.8471337579617835,0.7315731573157316,1.3159235668789808,367,119,1
439,124,56,32711,0.8233621717465073,655,1435,616,819,39,0.417910447761194,0.4292682926829268,0.9404580152671755,0.5894736842105263,2.1908396946564888,819,39,0
440,038,45,32753,0.9255640704668274,30,10,5,5,25,0.14285714285714285,0.5,0.16666666666666666,0.25,0.3333333333333333,2,25,3
441,106,12,32632,0.8647033586663397,203,315,198,117,5,0.61875,0.6285714285714286,0.9753694581280788,0.7644787644787645,1.5517241379310345,109,5,8
442,116,25,32699,0.8748279763907153,631,686,433,253,198,0.48981900452488686,0.6311953352769679,0.6862123613312203,0.6575550493545937,1.0871632329635499,221,192,32
443,123,14,32742,0.8934701606499298,860,1733,742,991,118,0.40086439762290654,0.4281592613964224,0.8627906976744186,0.5723100655611261,2.0151162790697676,984,118,7
444,054,68,32755,0.0,1000,1243,815,428,185,0.5707282913165266,0.6556717618664522,0.815,0.7267053053945609,1.243,422,166,6
445,054,45,32761,0.0,981,1086,748,338,233,0.5670962850644428,0.6887661141804788,0.762487257900102,0.7237542331881954,1.107033639143731,336,233,2
446,037,55,32738,0.9146862972692285,0,2,0,2,0,0.0,0.0,nan,0.0,nan,1,0,1
447,054,54,32759,0.8711499130010073,1029,1384,904,480,125,0.5990722332670643,0.653179190751445,0.8785228377065112,0.7492747617074181,1.3449951409135084,474,125,6
448,038,30,32744,0.9474102125580259,36,18,13,5,23,0.3170731707317073,0.7222222222222222,0.3611111111111111,0.48148148148148145,0.5,3,23,2
449,124,49,32731,0.8227674070453087,407,1022,399,623,8,0.38737864077669903,0.3904109589041096,0.9803439803439803,0.5584324702589223,2.511056511056511,622,8,1
450,037,19,32768,0.827239990234375,2375,2458,1823,635,552,0.6056478405315615,0.741659886086249,0.767578947368421,0.7543968549555142,1.0349473684210526,630,552,5
451,124,75,32765,0.8543567831527544,425,1019,422,597,3,0.41291585127201563,0.4141315014720314,0.9929411764705882,0.5844875346260388,2.3976470588235292,595,3,2
452,124,26,32746,0.7984792035668479,367,796,325,471,42,0.38782816229116945,0.4082914572864322,0.885558583106267,0.5588993981083406,2.1689373297002725,464,42,7
453,116,0,32675,0.860902830910482,238,258,131,127,107,0.3589041095890411,0.5077519379844961,0.5504201680672269,0.5282258064516129,1.084033613445378,85,102,42
454,054,30,32721,0.0,576,877,434,443,142,0.4259077526987242,0.49486887115165334,0.7534722222222222,0.5973847212663455,1.5225694444444444,384,127,59
455,106,29,32720,0.8887224938875306,127,208,115,93,12,0.5227272727272727,0.5528846153846154,0.905511811023622,0.6865671641791045,1.6377952755905512,79,12,14
456,013,25,32568,0.818349299926308,619,967,551,416,68,0.5323671497584541,0.5698035160289555,0.8901453957996769,0.694829760403531,1.5621970920840065,345,65,71
457,013,8,32627,0.8185858338186165,579,1238,547,691,32,0.43070866141732284,0.4418416801292407,0.9447322970639033,0.6020913593835994,2.138169257340242,542,32,149
458,034,36,32752,0.8649242794333171,0,2,0,2,0,0.0,0.0,nan,0.0,nan,2,0,0
459,123,20,32741,0.8431324638832045,931,1881,837,1044,94,0.4237974683544304,0.4449760765550239,0.8990332975295381,0.5953058321479374,2.020408163265306,1044,94,0
460,013,78,32486,0.8737917872314228,707,1267,555,712,152,0.39112050739957716,0.43804262036306235,0.785007072135785,0.5623100303951368,1.7920792079207921,676,149,36
461,054,46,32755,0.8411234925965502,911,1230,854,376,57,0.6635586635586636,0.6943089430894309,0.9374313940724479,0.7977580569827184,1.3501646542261252,375,57,1
462,013,9,32625,0.8039846743295019,426,891,416,475,10,0.46170921198668147,0.4668911335578002,0.9765258215962441,0.6317388003037205,2.091549295774648,406,9,69
463,013,32,32609,0.8313349075408629,799,1181,708,473,91,0.5566037735849056,0.5994919559695173,0.886107634543179,0.7151515151515152,1.4780976220275344,354,88,119
464,116,66,32719,0.8630459366117547,597,464,303,161,294,0.3997361477572559,0.6530172413793104,0.507537688442211,0.5711592836946278,0.7772194304857621,158,294,3
465,013,78,32486,0.875515606722896,708,1236,554,682,154,0.3985611510791367,0.4482200647249191,0.7824858757062146,0.5699588477366255,1.7457627118644068,640,153,42
466,116,52,32703,0.8718160413417729,688,701,470,231,218,0.5114254624591947,0.6704707560627675,0.6831395348837209,0.6767458603311735,1.0188953488372092,210,217,21
467,123,3,32734,0.7831612390786339,616,1384,507,877,109,0.33958472873409246,0.3663294797687861,0.823051948051948,0.507,2.2467532467532467,877,109,0
468,123,54,32715,0.8579244994650772,1007,1835,785,1050,222,0.38162372386971316,0.42779291553133514,0.7795431976166832,0.5524278676988037,1.8222442899702085,1021,216,29
469,054,43,32753,0.8668824229841541,1062,1462,943,519,119,0.5964579380139152,0.6450068399452804,0.8879472693032016,0.7472266244057052,1.3766478342749529,517,119,2
470,124,67,32738,0.8153521901154621,758,1526,681,845,77,0.4248284466625078,0.44626474442988207,0.8984168865435356,0.5963222416812609,2.0131926121372032,845,77,0
471,123,1,32731,0.8047111301212917,553,1272,487,785,66,0.3639760837070254,0.3828616352201258,0.8806509945750453,0.5336986301369863,2.3001808318264017,778,66,7
472,037,3,32764,0.9188133317055305,406,578,341,237,65,0.5303265940902022,0.5899653979238755,0.8399014778325123,0.693089430894309,1.4236453201970443,209,65,28
473,037,43,32757,0.8952895564306865,1658,1816,1420,396,238,0.691333982473223,0.7819383259911894,0.856453558504222,0.8175014392630973,1.0952955367913149,395,238,1
474,034,69,32742,0.9120395821880154,0,22,0,22,0,0.0,0.0,nan,0.0,nan,19,0,3
475,037,60,32743,0.8430504229911737,680,346,196,150,484,0.236144578313253,0.5664739884393064,0.28823529411764703,0.3820662768031189,0.5088235294117647,150,484,0
476,123,28,32736,0.8496151026392962,731,1729,650,1079,81,0.35911602209944754,0.37593984962406013,0.8891928864569083,0.5284552845528455,2.365253077975376,1037,79,42
477,106,0,32707,0.8716482710123216,189,270,174,96,15,0.6105263157894737,0.6444444444444445,0.9206349206349206,0.7581699346405228,1.4285714285714286,86,15,10
478,038,65,32303,0.8410983499984521,0,3,0,3,0,0.0,0.0,nan,0.0,nan,0,0,3
479,034,67,32740,0.9064447159437996,0,2,0,2,0,0.0,0.0,nan,0.0,nan,2,0,0
480,123,21,32727,0.8710239251993767,720,1716,658,1058,62,0.3700787401574803,0.38344988344988346,0.9138888888888889,0.5402298850574713,2.3833333333333333,1053,62,5
481,116,31,32720,0.886002444987775,836,912,606,306,230,0.5306479859894921,0.6644736842105263,0.7248803827751196,0.6933638443935927,1.0909090909090908,283,228,23
482,124,61,32741,0.8660089795669039,748,1397,671,726,77,0.4552238805970149,0.48031496062992124,0.8970588235294118,0.6256410256410256,1.8676470588235294,675,75,51
483,037,32,32762,0.9084610219156339,846,932,674,258,172,0.6105072463768116,0.723175965665236,0.7966903073286052,0.7581552305961755,1.1016548463356974,230,172,28
484,038,30,32484,0.9175594138652875,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
485,038,51,32756,0.8909512761020881,91,55,39,16,52,0.3644859813084112,0.7090909090909091,0.42857142857142855,0.5342465753424658,0.6043956043956044,10,52,6
486,038,10,32211,0.8051907733383006,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
487,038,37,32182,0.7921508918028711,0,3,0,3,0,0.0,0.0,nan,0.0,nan,3,0,0
488,034,24,32762,0.9354740247848117,0,61,0,61,0,0.0,0.0,nan,0.0,nan,61,0,0
489,123,79,32700,0.8880428134556575,550,933,360,573,190,0.3205699020480855,0.3858520900321543,0.6545454545454545,0.4855023600809171,1.6963636363636363,573,177,0
490,034,55,32730,0.9108157653528872,0,62,0,62,0,0.0,0.0,nan,0.0,nan,62,0,0
491,037,58,32726,0.854702682882112,424,441,212,229,212,0.32465543644716693,0.48072562358276644,0.5,0.49017341040462425,1.0400943396226414,229,212,0
492,013,61,32560,0.8757371007371008,685,1203,529,674,156,0.38925680647534955,0.4397339983374896,0.7722627737226277,0.5603813559322034,1.756204379562044,420,156,254
493,124,44,32739,0.8464216988912306,361,988,359,629,2,0.36262626262626263,0.3633603238866397,0.9944598337950139,0.5322461082283173,2.736842105263158,629,2,0
494,116,3,32703,0.922056080481913,136,88,50,38,86,0.28735632183908044,0.5681818181818182,0.36764705882352944,0.44642857142857145,0.6470588235294118,38,84,0
495,054,31,32698,0.691846596122087,1478,1914,1270,644,208,0.5984919886899152,0.6635318704284221,0.8592692828146143,0.7488207547169812,1.2949932341001353,549,208,95
496,123,75,32689,0.9180764171433816,895,1260,563,697,332,0.353643216080402,0.44682539682539685,0.6290502793296089,0.5225058004640372,1.4078212290502794,697,332,0
497,116,47,32727,0.8835823631863599,484,569,290,279,194,0.3800786369593709,0.5096660808435852,0.5991735537190083,0.5508072174738842,1.1756198347107438,276,194,3
498,124,8,32740,0.8278252901649359,93,212,76,136,17,0.3318777292576419,0.3584905660377358,0.8172043010752689,0.49836065573770494,2.2795698924731185,129,17,7
499,116,61,32713,0.9176779873444808,681,550,352,198,329,0.4004550625711035,0.64,0.5168869309838473,0.5718927701056052,0.8076358296622613,152,327,46
500,013,32,32609,0.819712349351406,796,1189,716,473,80,0.5642237982663515,0.6021867115222876,0.8994974874371859,0.7214105793450881,1.493718592964824,331,78,142
501,116,22,32680,0.8860465116279069,587,710,431,279,156,0.4976905311778291,0.6070422535211267,0.7342419080068143,0.6646106399383191,1.2095400340715503,218,153,61
502,013,61,32546,0.8449886314754501,424,1069,377,692,47,0.3378136200716846,0.35266604303086996,0.8891509433962265,0.5050234427327528,2.5212264150943398,447,45,245
503,013,59,32544,0.904437069813176,658,1018,541,477,117,0.47665198237885464,0.5314341846758349,0.8221884498480243,0.6455847255369929,1.547112462006079,379,117,98
504,106,11,32635,0.882580052091313,241,304,222,82,19,0.6873065015479877,0.7302631578947368,0.921161825726141,0.8146788990825689,1.2614107883817427,82,19,0
505,034,72,32764,0.8986387498473934,0,5,0,5,0,0.0,0.0,nan,0.0,nan,5,0,0
506,116,20,32674,0.8642345595886638,494,616,405,211,89,0.574468085106383,0.6574675324675324,0.819838056680162,0.7297297297297297,1.2469635627530364,207,89,4
507,037,42,32760,0.9090659340659341,60,74,19,55,41,0.16521739130434782,0.25675675675675674,0.31666666666666665,0.2835820895522388,1.2333333333333334,54,41,1
508,037,17,32760,0.9095543345543345,629,727,491,236,138,0.5676300578034682,0.6753782668500687,0.78060413354531,0.724188790560472,1.1558028616852147,235,138,1
509,013,73,32667,0.8497566351363761,403,717,291,426,112,0.35102533172496986,0.40585774058577406,0.7220843672456576,0.5196428571428572,1.7791563275434243,359,103,67
510,013,72,32747,0.8483525208416038,425,833,333,500,92,0.36,0.3997599039615846,0.7835294117647059,0.5294117647058824,1.96,430,85,70
511,037,74,32656,0.8543299853013229,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
512,013,35,32736,0.8270100195503421,326,728,274,454,52,0.35128205128205126,0.37637362637362637,0.8404907975460123,0.5199240986717267,2.233128834355828,318,49,136
513,106,37,32754,0.8830677169200708,150,232,137,95,13,0.5591836734693878,0.5905172413793104,0.9133333333333333,0.7172774869109948,1.5466666666666666,95,13,0
514,037,46,32762,0.8120078139307735,2111,2580,1938,642,173,0.7039593171086088,0.7511627906976744,0.9180483183325439,0.8262630569175016,1.2221695878730459,638,173,4
515,106,47,32762,0.9033941761797204,293,205,170,35,123,0.5182926829268293,0.8292682926829268,0.5802047781569966,0.6827309236947792,0.6996587030716723,35,123,0
516,037,29,32765,0.9250419655119793,69,97,19,78,50,0.1292517006802721,0.1958762886597938,0.2753623188405797,0.2289156626506024,1.4057971014492754,77,50,1
517,034,52,32764,0.8528262727383714,0,37,0,37,0,0.0,0.0,nan,0.0,nan,37,0,0
518,013,1,32650,0.8544257274119449,604,995,490,505,114,0.4418394950405771,0.49246231155778897,0.8112582781456954,0.6128830519074422,1.6473509933774835,404,114,101
519,037,39,32758,0.932352402466573,104,18,0,18,104,0.0,0.0,0.0,0.0,0.17307692307692307,4,104,14
520,013,52,32489,0.8702637815876143,542,1043,434,609,108,0.37706342311033886,0.4161073825503356,0.8007380073800738,0.5476340694006309,1.9243542435424354,498,108,111
521,013,45,32551,0.8526312555681853,524,879,412,467,112,0.4157416750756811,0.46871444823663255,0.7862595419847328,0.5873129009265858,1.6774809160305344,395,112,72
522,054,50,32759,0.0,1077,1085,788,297,289,0.5735080058224163,0.7262672811059908,0.7316620241411328,0.72895467160037,1.0074280408542247,297,289,0
523,038,54,32278,0.8912262221946837,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
524,123,18,32736,0.835746578690127,422,1363,413,950,9,0.3010204081632653,0.30300807043286865,0.9786729857819905,0.4627450980392157,3.2298578199052135,944,9,6
525,116,55,32696,0.9039026180572547,682,775,460,315,222,0.46138415245737213,0.5935483870967742,0.6744868035190615,0.6314344543582704,1.1363636363636365,270,219,45
526,034,67,32762,0.8788840730114157,0,7,0,7,0,0.0,0.0,nan,0.0,nan,7,0,0
527,106,36,32756,0.9343936988643302,139,194,118,76,21,0.5488372093023256,0.6082474226804123,0.8489208633093526,0.7087087087087087,1.39568345323741,76,21,0
528,116,58,32668,0.8781070160401616,600,537,346,191,254,0.43742098609355246,0.6443202979515829,0.5766666666666667,0.6086191732629728,0.895,190,254,1
529,054,73,32747,0.0,1313,1327,977,350,336,0.5874924834636199,0.7362471740768651,0.7440974866717441,0.7401515151515151,1.0106626047220106,350,336,0
530,054,67,32756,0.0,1441,1564,1115,449,326,0.58994708994709,0.7129156010230179,0.7737682165163081,0.7420965058236273,1.0853573907009022,447,326,2
531,013,30,32635,0.8263520759920331,826,1267,740,527,86,0.5469327420546932,0.5840568271507498,0.8958837772397095,0.7071189679885332,1.5338983050847457,331,85,196
532,034,39,32756,0.8178349004762486,0,54,0,54,0,0.0,0.0,nan,0.0,nan,53,0,1
533,034,79,32761,0.9079087939928574,0,27,0,27,0,0.0,0.0,nan,0.0,nan,27,0,0
534,054,65,32758,0.0,1409,1565,1092,473,317,0.5802337938363443,0.6977635782747604,0.7750177430801988,0.734364492266308,1.1107168204400284,472,317,1
535,054,40,32698,0.0,1095,1222,814,408,281,0.541583499667332,0.6661211129296236,0.7433789954337899,0.7026327147173068,1.1159817351598174,407,281,1
536,116,8,32446,0.8746532700486963,142,176,63,113,79,0.24705882352941178,0.35795454545454547,0.44366197183098594,0.39622641509433965,1.2394366197183098,111,73,2
537,037,62,32747,0.9062814914343299,833,332,116,216,717,0.11058150619637751,0.3493975903614458,0.13925570228091236,0.19914163090128756,0.3985594237695078,216,717,0
538,054,24,32759,0.9655361885283433,380,460,323,137,57,0.6247582205029013,0.7021739130434783,0.85,0.7690476190476191,1.2105263157894737,132,57,5
539,124,62,32736,0.8071236559139785,638,1473,593,880,45,0.3906455862977602,0.4025797691785472,0.9294670846394985,0.561819043107532,2.3087774294670846,880,45,0
540,054,32,32702,0.7936211852486087,1679,1988,1438,550,241,0.6451323463436519,0.7233400402414487,0.8564621798689697,0.7842923370602672,1.1840381179273376,501,241,49
541,034,11,32754,0.9097820113573915,0,53,0,53,0,0.0,0.0,nan,0.0,nan,53,0,0
542,037,77,32464,0.9336495810744209,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
543,037,28,32762,0.8530919968255907,738,834,517,317,221,0.4900473933649289,0.6199040767386091,0.7005420054200542,0.6577608142493638,1.1300813008130082,304,221,13
544,034,73,32756,0.9142141897667603,0,3,0,3,0,0.0,0.0,nan,0.0,nan,3,0,0
545,124,66,32746,0.8098699077749955,912,1733,847,886,65,0.4710789766407119,0.4887478361223312,0.9287280701754386,0.6404536862003781,1.900219298245614,886,65,0
546,038,21,32267,0.8292992840983048,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
547,013,39,32631,0.8296405258802979,632,1058,535,523,97,0.46320346320346323,0.505671077504726,0.8465189873417721,0.6331360946745562,1.6740506329113924,391,94,132
548,116,68,32723,0.9299575222320692,609,420,275,145,334,0.3647214854111406,0.6547619047619048,0.451559934318555,0.5344995140913509,0.6896551724137931,145,327,0
549,116,75,32691,0.9204979963904438,671,508,313,195,358,0.36143187066974597,0.6161417322834646,0.46646795827123694,0.5309584393553859,0.7570789865871833,195,355,0
550,013,67,32527,0.8484028653118947,722,1121,602,519,120,0.48509266720386784,0.5370205173951829,0.8337950138504155,0.6532826912642431,1.5526315789473684,459,120,60
551,034,36,32768,0.917266845703125,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
