step,seq_id,frame_idx,active_points,rgb_valid_ratio,true_marking,predicted_marking,marking_tp,marking_fp,marking_fn,marking_iou,marking_precision,marking_recall,marking_f1,predicted_true_marking_ratio,road_to_marking,marking_to_road,other_to_marking
44,123,70,32678,0.8871717975396292,1009,2178,856,1322,153,0.36722436722436724,0.39302112029384756,0.848364717542121,0.5371823031063696,2.1585728444003967,1309,153,13
45,124,33,32730,0.7956920256645279,854,1921,799,1122,55,0.4043522267206478,0.415929203539823,0.9355971896955504,0.5758558558558559,2.249414519906323,1119,55,3
46,116,13,32689,0.8645721802441189,362,544,275,269,87,0.4358161648177496,0.5055147058823529,0.7596685082872928,0.6070640176600441,1.5027624309392265,246,87,23
47,123,13,32723,0.8497081563426336,678,1906,654,1252,24,0.338860103626943,0.34312696747114374,0.9646017699115044,0.5061919504643962,2.8112094395280236,1217,22,35
48,038,13,32764,0.8426321572457576,0,1,0,1,0,0.0,0.0,nan,0.0,nan,0,0,1
49,038,57,32753,0.899062681281104,114,104,70,34,44,0.47297297297297297,0.6730769230769231,0.6140350877192983,0.6422018348623854,0.9122807017543859,15,44,19
50,054,1,32765,0.0,1253,2284,1189,1095,64,0.5063884156729132,0.5205779334500875,0.9489225857940942,0.67232117613797,1.8228252194732641,1062,64,33
51,037,49,32744,0.9466467139017836,20,32,2,30,18,0.04,0.0625,0.1,0.07692307692307693,1.6,20,18,10
52,116,15,32734,0.8692490987963585,420,819,326,493,94,0.35706462212486306,0.398046398046398,0.7761904761904762,0.5262308313155771,1.95,367,94,126
53,038,64,32310,0.858743423088827,0,6,0,6,0,0.0,0.0,nan,0.0,nan,0,0,6
54,038,67,32284,0.8534568207161443,0,13,0,13,0,0.0,0.0,nan,0.0,nan,0,0,13
55,034,54,32742,0.9360454462158695,0,23,0,23,0,0.0,0.0,nan,0.0,nan,23,0,0
56,037,16,32768,0.8302001953125,1906,3148,1695,1453,211,0.5046144685918428,0.5384371029224905,0.8892969569779643,0.6707558369608231,1.651626442812172,1425,211,28
57,013,69,32526,0.8325032281866814,764,1397,681,716,83,0.46013513513513515,0.4874731567644954,0.8913612565445026,0.6302637667746414,1.8285340314136125,598,82,118
58,054,41,32733,0.0,661,1026,576,450,85,0.5184518451845185,0.5614035087719298,0.8714069591527988,0.6828689982216953,1.552193645990923,445,73,5
59,034,29,32754,0.9139341759785065,0,89,0,89,0,0.0,0.0,nan,0.0,nan,89,0,0
60,054,5,32768,0.91546630859375,1441,2720,1389,1331,52,0.5010822510822511,0.5106617647058823,0.963913948646773,0.6676279740447008,1.8875780707841776,1267,52,64
61,037,43,32764,0.786747649859602,1837,2505,1553,952,284,0.5568304051631409,0.6199600798403193,0.8454001088731627,0.7153385536619069,1.3636363636363635,923,284,29
62,037,28,32762,0.8871253281240461,88,224,49,175,39,0.18631178707224336,0.21875,0.5568181818181818,0.3141025641025641,2.5454545454545454,169,39,6
63,034,64,32759,0.9081168533838029,0,105,0,105,0,0.0,0.0,nan,0.0,nan,104,0,1
64,038,0,32764,0.8874374313270663,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
65,034,20,32747,0.9012123247931109,0,3,0,3,0,0.0,0.0,nan,0.0,nan,3,0,0
66,123,36,32738,0.8050583419879039,436,1369,413,956,23,0.29669540229885055,0.30168005843681517,0.9472477064220184,0.45761772853185595,3.139908256880734,949,23,7
67,116,6,32550,0.8814132104454685,218,392,117,275,101,0.23732251521298176,0.29846938775510207,0.536697247706422,0.3836065573770492,1.798165137614679,246,100,29
68,013,66,32553,0.830491813350536,699,1287,632,655,67,0.4667651403249631,0.49106449106449107,0.9041487839771102,0.6364551863041289,1.8412017167381973,595,67,60
69,106,28,32714,0.8842085957082595,91,378,90,288,1,0.23746701846965698,0.23809523809523808,0.989010989010989,0.3837953091684435,4.153846153846154,260,1,28
70,034,19,32755,0.8602961379941994,0,34,0,34,0,0.0,0.0,nan,0.0,nan,33,0,1
71,116,47,32727,0.8938796712194824,508,645,328,317,180,0.3975757575757576,0.5085271317829457,0.6456692913385826,0.5689505637467476,1.2696850393700787,308,179,9
72,038,23,32725,0.8789610389610389,0,5,0,5,0,0.0,0.0,nan,0.0,nan,5,0,0
73,116,64,32728,0.870294549010022,636,590,323,267,313,0.3576965669988926,0.5474576271186441,0.5078616352201258,0.5269168026101142,0.9276729559748428,248,313,19
74,013,60,32507,0.8573845633248224,482,1078,442,636,40,0.3953488372093023,0.4100185528756957,0.91701244813278,0.5666666666666667,2.236514522821577,526,39,110
75,123,57,32719,0.7893884287417097,901,2171,826,1345,75,0.36776491540516476,0.380469829571626,0.9167591564927858,0.5377604166666666,2.4095449500554937,1321,75,24
76,037,73,32674,0.8981759196914978,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
77,116,51,32688,0.8504955947136564,708,980,543,437,165,0.474235807860262,0.5540816326530612,0.7669491525423728,0.6433649289099526,1.384180790960452,435,164,2
78,038,14,32328,0.8824239049740163,0,5,0,5,0,0.0,0.0,nan,0.0,nan,5,0,0
79,054,34,32713,0.0,1420,2170,1336,834,84,0.5927240461401952,0.6156682027649769,0.9408450704225352,0.7442896935933148,1.528169014084507,746,84,88
80,123,67,32717,0.8682336400036679,1423,2843,1216,1627,207,0.39868852459016396,0.4277172001406965,0.8545326774420239,0.5700890764181903,1.9978917779339425,1626,207,1
81,038,50,32751,0.8625996152789228,65,95,51,44,14,0.46788990825688076,0.5368421052631579,0.7846153846153846,0.6375,1.4615384615384615,35,14,9
82,124,13,32726,0.8565360875145145,122,247,114,133,8,0.4470588235294118,0.46153846153846156,0.9344262295081968,0.6178861788617886,2.0245901639344264,121,8,12
83,124,53,32726,0.8261626841043819,554,1439,550,889,4,0.38115038115038113,0.3822098679638638,0.9927797833935018,0.5519317611640743,2.5974729241877257,888,4,1
84,013,70,32496,0.9098042836041359,853,1613,747,866,106,0.43455497382198954,0.463112213267204,0.8757327080890973,0.6058394160583942,1.8909730363423212,687,106,179
85,106,74,32749,0.9180738343155517,202,392,190,202,12,0.47029702970297027,0.4846938775510204,0.9405940594059405,0.6397306397306397,1.9405940594059405,198,12,4
86,013,7,32628,0.8211352212823342,668,1399,587,812,81,0.3966216216216216,0.41958541815582556,0.8787425149700598,0.5679729075955491,2.094311377245509,700,81,112
87,106,78,32764,0.8179709437187157,129,172,113,59,16,0.601063829787234,0.6569767441860465,0.875968992248062,0.7508305647840532,1.3333333333333333,59,16,0
88,123,71,32627,0.897171054647991,1708,3773,1605,2168,103,0.41408668730650156,0.4253909355950172,0.939695550351288,0.5856595511767926,2.209016393442623,2162,103,6
89,106,15,32736,0.9226234115347018,219,497,218,279,1,0.43775100401606426,0.4386317907444668,0.9954337899543378,0.6089385474860335,2.269406392694064,271,1,8
90,123,38,32751,0.8060822570303197,628,1760,626,1134,2,0.35527809307604996,0.35568181818181815,0.9968152866242038,0.52428810720268,2.8025477707006368,1129,2,5
91,038,49,32252,0.8018107404191989,0,74,0,74,0,0.0,0.0,nan,0.0,nan,0,0,74
92,123,60,32739,0.8132502519930358,966,2394,899,1495,67,0.36529865908167414,0.3755221386800334,0.9306418219461697,0.5351190476190476,2.4782608695652173,1479,67,16
93,038,36,32763,0.8417116869639533,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
94,038,35,32178,0.7972527814034434,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
95,106,1,32663,0.8790986743409974,219,549,219,330,0,0.3989071038251366,0.3989071038251366,1.0,0.5703125,2.506849315068493,319,0,11
96,038,50,32751,0.8969191780403651,0,4,0,4,0,0.0,0.0,nan,0.0,nan,0,0,4
97,037,36,32764,0.7748748626541326,1641,2551,1382,1169,259,0.4918149466192171,0.5417483339866719,0.842169408897014,0.6593511450381679,1.554539914686167,1148,259,21
98,054,47,32764,0.8221523623489195,1170,1754,1139,615,31,0.638095238095238,0.6493728620296465,0.9735042735042735,0.7790697674418605,1.4991452991452991,598,29,17
99,124,10,32738,0.8341376993096707,23,39,16,23,7,0.34782608695652173,0.41025641025641024,0.6956521739130435,0.5161290322580645,1.6956521739130435,23,7,0
100,123,64,32735,0.8271880250496411,1100,2365,983,1382,117,0.39605157131345686,0.4156448202959831,0.8936363636363637,0.5673881673881674,2.15,1330,107,52
101,106,48,32767,0.8320261238441115,195,373,185,188,10,0.4830287206266319,0.4959785522788204,0.9487179487179487,0.6514084507042254,1.912820512820513,188,10,0
102,106,52,32766,0.8599157663431606,219,421,218,203,1,0.5165876777251185,0.517814726840855,0.9954337899543378,0.68125,1.9223744292237444,202,1,1
103,124,2,32748,0.8247221204348357,401,884,310,574,91,0.31794871794871793,0.3506787330316742,0.773067331670823,0.48249027237354086,2.2044887780548628,571,91,3
104,038,58,32273,0.941282186347721,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
105,054,1,32765,0.0,1600,2444,1449,995,151,0.5583815028901734,0.5928805237315876,0.905625,0.7166172106824926,1.5275,925,151,70
106,038,69,32207,0.8919179060452697,0,36,0,36,0,0.0,0.0,nan,0.0,nan,27,0,9
107,106,11,32635,0.8918032786885246,251,554,250,304,1,0.45045045045045046,0.45126353790613716,0.9960159362549801,0.6211180124223602,2.2071713147410357,275,1,29
108,116,54,32716,0.8871805844235237,632,902,440,462,192,0.40219378427787933,0.4878048780487805,0.6962025316455697,0.5736636245110821,1.4272151898734178,439,192,23
109,037,70,32710,0.8782635279730969,0,3,0,3,0,0.0,0.0,nan,0.0,nan,1,0,2
110,054,3,32768,0.0,1679,2528,1520,1008,159,0.5656866393747674,0.6012658227848101,0.905300774270399,0.7226051818397908,1.50565812983919,987,159,21
111,034,70,32758,0.8446791623420233,0,148,0,148,0,0.0,0.0,nan,0.0,nan,146,0,2
112,054,74,32743,0.7459915096356473,1251,1776,1117,659,134,0.5848167539267015,0.6289414414414415,0.8928856914468425,0.7380244466468451,1.419664268585132,655,134,4
113,038,76,31984,0.7709167083541771,39,172,29,143,10,0.15934065934065933,0.1686046511627907,0.7435897435897436,0.27488151658767773,4.410256410256411,135,10,8
114,116,42,32731,0.908252115731264,811,762,499,263,312,0.46461824953445063,0.6548556430446194,0.6152897657213316,0.6344564526382708,0.9395807644882861,262,312,1
115,013,28,32607,0.8379182384150643,809,1184,658,526,151,0.49288389513108616,0.5557432432432432,0.8133498145859085,0.6603110888108379,1.4635352286773795,358,150,168
116,054,76,32730,0.8014970974641002,1542,2166,1472,694,70,0.6583184257602862,0.6795937211449676,0.9546044098573282,0.7939590075512406,1.404669260700389,693,70,1
117,054,67,32757,0.0,1286,1630,1042,588,244,0.5560298826040555,0.6392638036809816,0.8102643856920684,0.7146776406035665,1.2674961119751167,587,244,1
118,106,50,32755,0.9248053732254617,99,252,99,153,0,0.39285714285714285,0.39285714285714285,1.0,0.5641025641025641,2.5454545454545454,128,0,25
119,054,63,32758,0.9031076378289273,1446,2033,1349,684,97,0.6333333333333333,0.6635514018691588,0.9329183955739973,0.7755102040816326,1.4059474412171507,684,97,0
120,037,23,32764,0.9253448907337322,254,493,196,297,58,0.35571687840290384,0.3975659229208925,0.7716535433070866,0.5247657295850067,1.9409448818897639,258,58,39
121,013,36,32653,0.851744097020182,724,1144,608,536,116,0.48253968253968255,0.5314685314685315,0.8397790055248618,0.6509635974304069,1.580110497237569,425,116,111
122,106,59,32761,0.9110833002655596,241,433,241,192,0,0.5565819861431871,0.5565819861431871,1.0,0.7151335311572701,1.7966804979253113,192,0,0
123,013,67,32527,0.8183970240108218,712,1340,635,705,77,0.4481298517995766,0.47388059701492535,0.8918539325842697,0.6189083820662769,1.8820224719101124,605,74,100
124,116,14,32699,0.8688033273188782,423,655,323,332,100,0.4278145695364238,0.49312977099236643,0.7635933806146572,0.5992578849721707,1.5484633569739952,298,98,34
125,124,70,32755,0.8384368798656694,756,1749,694,1055,62,0.38321369409166206,0.396798170383076,0.917989417989418,0.5540918163672655,2.3134920634920637,1050,62,5
126,116,64,32728,0.8597836714739673,585,445,272,173,313,0.35883905013192613,0.6112359550561798,0.46495726495726497,0.5281553398058253,0.7606837606837606,169,313,4
127,013,35,32647,0.8365240297730266,726,1185,604,581,122,0.46212700841622034,0.509704641350211,0.8319559228650137,0.6321297749869178,1.6322314049586777,426,119,155
128,054,54,32761,0.8781477976862733,668,1030,591,439,77,0.5338753387533876,0.5737864077669903,0.8847305389221557,0.696113074204947,1.5419161676646707,425,68,14
129,116,39,32735,0.9284557812738659,827,758,497,261,330,0.4568014705882353,0.6556728232189973,0.6009673518742442,0.6271293375394322,0.9165659008464329,261,316,0
130,037,51,32742,0.9064809724512858,47,45,10,35,37,0.12195121951219512,0.2222222222222222,0.2127659574468085,0.21739130434782608,0.9574468085106383,32,37,3
131,037,8,32762,0.9166717538611806,397,801,342,459,55,0.39953271028037385,0.42696629213483145,0.8614609571788413,0.5709515859766278,2.017632241813602,425,55,34
132,124,72,32752,0.8997313141182218,820,2019,797,1222,23,0.3903036238981391,0.3947498761763249,0.9719512195121951,0.5614653046847482,2.4621951219512197,1219,23,3
133,054,31,32739,0.7587586670332019,398,595,368,227,30,0.5888,0.6184873949579832,0.9246231155778895,0.7411883182275931,1.4949748743718594,227,30,0
134,038,66,32728,0.8794915668540699,2,11,0,11,2,0.0,0.0,0.0,0.0,5.5,0,2,11
135,034,9,32763,0.8969264108903336,0,58,0,58,0,0.0,0.0,nan,0.0,nan,58,0,0
136,013,19,32612,0.8843677174046364,643,1148,567,581,76,0.4632352941176471,0.49390243902439024,0.8818040435458787,0.6331658291457286,1.7853810264385692,493,76,88
137,123,18,32743,0.876767553370186,912,2231,838,1393,74,0.36355748373101954,0.37561631555356345,0.918859649122807,0.5332484887050588,2.446271929824561,1389,74,4
138,123,76,32683,0.9248844965272466,877,1721,718,1003,159,0.3819148936170213,0.4171993027309704,0.8187001140250855,0.552732871439569,1.9623717217787913,992,159,11
139,037,4,32761,0.9146240957235737,311,667,248,419,63,0.33972602739726027,0.37181409295352325,0.797427652733119,0.5071574642126789,2.144694533762058,395,63,24
140,106,43,32763,0.8879528736684674,109,254,108,146,1,0.4235294117647059,0.4251968503937008,0.9908256880733946,0.5950413223140496,2.330275229357798,142,1,4
141,034,48,32767,0.8277230140079959,0,56,0,56,0,0.0,0.0,nan,0.0,nan,55,0,1
142,034,74,32761,0.9613870150483806,100,139,47,92,53,0.24479166666666666,0.3381294964028777,0.47,0.39330543933054396,1.39,90,1,2
143,124,68,32753,0.7955912435502092,580,1439,578,861,2,0.40111034004163776,0.40166782487838776,0.996551724137931,0.5725606736007924,2.481034482758621,809,2,52
144,116,33,32737,0.8442740629868345,774,840,519,321,255,0.473972602739726,0.6178571428571429,0.6705426356589147,0.6431226765799256,1.0852713178294573,321,255,0
145,123,4,32733,0.8047536125622461,752,1892,673,1219,79,0.34145104008117705,0.35570824524312894,0.8949468085106383,0.5090771558245083,2.515957446808511,1218,79,1
146,116,23,32694,0.8644705450541383,580,631,400,231,180,0.4932182490752158,0.6339144215530903,0.6896551724137931,0.6606110652353427,1.0879310344827586,222,175,9
147,013,51,32702,0.873677450920433,348,911,307,604,41,0.3224789915966387,0.33699231613611413,0.882183908045977,0.48768864177918986,2.617816091954023,393,37,211
148,124,2,32741,0.7789621575394765,388,712,268,444,120,0.32211538461538464,0.37640449438202245,0.6907216494845361,0.48727272727272725,1.8350515463917525,440,116,4
149,054,27,32713,0.0,2076,3313,2000,1313,76,0.5901445854234287,0.6036824630244492,0.9633911368015414,0.7422527370569679,1.5958574181117533,1264,73,49
150,037,8,32763,0.899337667490767,549,1069,492,577,57,0.4369449378330373,0.46024321796071094,0.8961748633879781,0.6081582200247219,1.947176684881603,519,57,58
151,106,57,32758,0.9567739178216008,229,397,226,171,3,0.565,0.5692695214105793,0.9868995633187773,0.7220447284345048,1.7336244541484715,171,3,0
152,123,10,32729,0.8449998472302851,417,1245,383,862,34,0.29945269741985925,0.3076305220883534,0.9184652278177458,0.4608904933814681,2.985611510791367,848,33,14
153,123,49,32719,0.8473364100369816,793,2309,755,1554,38,0.32168726033233913,0.3269813772195756,0.9520807061790668,0.486782720825274,2.9117276166456496,1552,38,2
154,034,43,32762,0.8983883767779745,0,83,0,83,0,0.0,0.0,nan,0.0,nan,83,0,0
155,123,62,32727,0.800715005958383,1019,2176,900,1276,119,0.39215686274509803,0.41360294117647056,0.8832188420019627,0.5633802816901409,2.1354268891069674,1236,119,40
156,124,5,32738,0.898588795894679,184,476,132,344,52,0.25,0.2773109243697479,0.717391304347826,0.4,2.5869565217391304,330,52,14
157,116,66,32716,0.8917043648367771,522,651,303,348,219,0.3482758620689655,0.46543778801843316,0.5804597701149425,0.5166240409207161,1.2471264367816093,321,219,27
158,124,7,32738,0.8345653369173438,36,117,28,89,8,0.224,0.23931623931623933,0.7777777777777778,0.3660130718954248,3.25,86,7,3
159,123,4,32733,0.7857513823969694,700,1747,619,1128,81,0.3386214442013129,0.35432169433314253,0.8842857142857142,0.5059256232120964,2.4957142857142856,1128,81,0
160,124,79,32753,0.8080175861753122,881,1967,805,1162,76,0.39402838962310327,0.4092526690391459,0.9137343927355278,0.5653089887640449,2.2326901248581157,1154,76,8
161,054,25,32722,0.0,3014,4102,2776,1326,238,0.6396313364055299,0.6767430521696733,0.9210351692103517,0.7802136031478358,1.3609820836098208,1285,238,41
162,124,61,32738,0.7881361109414137,276,671,261,410,15,0.380466472303207,0.3889716840536513,0.9456521739130435,0.5512143611404435,2.431159420289855,340,11,70
163,013,22,32549,0.8475221973025285,355,762,314,448,41,0.39103362391033625,0.4120734908136483,0.8845070422535212,0.5622202327663384,2.1464788732394364,290,38,158
164,037,68,32735,0.8968687948678784,0,6,0,6,0,0.0,0.0,nan,0.0,nan,5,0,1
165,038,41,32728,0.9035993644585676,23,17,13,4,10,0.48148148148148145,0.7647058823529411,0.5652173913043478,0.65,0.7391304347826086,4,8,0
166,038,7,32259,0.8367897330977402,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
167,013,32,32599,0.8555477161876132,505,912,385,527,120,0.37306201550387597,0.42214912280701755,0.7623762376237624,0.5434015525758645,1.805940594059406,355,117,172
168,106,64,32767,0.9378948332163457,188,372,187,185,1,0.5013404825737265,0.5026881720430108,0.9946808510638298,0.6678571428571428,1.9787234042553192,160,1,25
169,038,59,32738,0.9079662777200807,46,25,18,7,28,0.33962264150943394,0.72,0.391304347826087,0.5070422535211268,0.5434782608695652,1,28,6
170,124,71,32748,0.827867350677904,338,878,329,549,9,0.370913190529876,0.37471526195899774,0.9733727810650887,0.5411184210526315,2.5976331360946747,512,9,37
171,038,41,32747,0.8833480929550799,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
172,123,77,32684,0.9115163382694896,790,1739,654,1085,136,0.3488,0.3760782058654399,0.8278481012658228,0.5172004744958482,2.2012658227848103,1074,136,11
173,054,22,32751,0.0,449,643,390,253,59,0.5555555555555556,0.6065318818040435,0.8685968819599109,0.7142857142857143,1.4320712694877507,247,59,6
174,116,76,32686,0.9147953252156886,701,700,368,332,333,0.356243949661181,0.5257142857142857,0.5249643366619116,0.5253390435403283,0.9985734664764622,328,276,4
175,054,14,32762,0.0,2940,3436,2213,1223,727,0.5315877972615902,0.6440628637951106,0.7527210884353741,0.6941656210790464,1.1687074829931974,1183,727,40
176,013,72,32541,0.8833164315786239,599,1383,533,850,66,0.36783988957902003,0.3853940708604483,0.8898163606010017,0.5378405650857719,2.308848080133556,723,66,127
177,106,61,32761,0.9531455083788651,110,243,106,137,4,0.4291497975708502,0.43621399176954734,0.9636363636363636,0.6005665722379604,2.209090909090909,74,4,63
178,037,71,32706,0.906561487188895,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
179,116,36,32742,0.923431677967137,557,538,334,204,223,0.43889618922470436,0.620817843866171,0.599640933572711,0.6100456621004566,0.9658886894075404,204,223,0
180,116,34,32719,0.905376081176075,811,924,559,365,252,0.47534013605442177,0.604978354978355,0.689272503082614,0.6443804034582132,1.1393341553637484,321,241,44
181,037,18,32767,0.9081698049867244,650,1056,536,520,114,0.4581196581196581,0.5075757575757576,0.8246153846153846,0.6283704572098476,1.6246153846153846,489,114,31
182,106,79,32760,0.8287240537240538,172,232,162,70,10,0.6694214876033058,0.6982758620689655,0.9418604651162791,0.801980198019802,1.3488372093023255,70,10,0
183,038,18,32749,0.890317261595774,0,9,0,9,0,0.0,0.0,nan,0.0,nan,7,0,2
184,116,72,32652,0.9042631385520029,676,642,369,273,307,0.38883034773445735,0.5747663551401869,0.5458579881656804,0.5599393019726859,0.9497041420118343,273,304,0
185,123,57,32733,0.8503345247914949,1068,2258,893,1365,175,0.3670365803534731,0.3954827280779451,0.8361423220973783,0.5369813589897775,2.114232209737828,1337,171,28
186,034,17,32752,0.8870297997068881,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
187,054,72,32752,0.0,1075,1564,982,582,93,0.5926372963186481,0.6278772378516624,0.9134883720930232,0.7442212959454338,1.4548837209302325,576,93,6
188,034,40,32761,0.8119715515399408,0,110,0,110,0,0.0,0.0,nan,0.0,nan,110,0,0
189,106,14,32751,0.8995145186406522,174,525,173,352,1,0.3288973384030418,0.3295238095238095,0.9942528735632183,0.4949928469241774,3.0172413793103448,331,1,21
