step,seq_id,frame_idx,active_points,rgb_valid_ratio,true_marking,predicted_marking,marking_tp,marking_fp,marking_fn,marking_iou,marking_precision,marking_recall,marking_f1,predicted_true_marking_ratio,road_to_marking,marking_to_road,other_to_marking
1956,116,10,32414,0.8743752699450854,203,162,91,71,112,0.33211678832116787,0.5617283950617284,0.4482758620689655,0.4986301369863014,0.7980295566502463,71,103,0
1957,038,21,32733,0.8612409495005041,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
1958,037,37,32761,0.8241506669515583,1712,1628,1203,425,509,0.5629386991109031,0.7389434889434889,0.7026869158878505,0.7203592814371258,0.9509345794392523,424,509,1
1959,037,33,32768,0.81982421875,1625,1461,1060,401,565,0.5231984205330701,0.7255304585900069,0.6523076923076923,0.6869734283862605,0.8990769230769231,399,565,2
1960,037,3,32766,0.9110968687053653,621,648,479,169,142,0.6063291139240506,0.7391975308641975,0.7713365539452496,0.7549251379038613,1.0434782608695652,169,142,0
1961,106,20,32751,0.8669353607523435,77,107,59,48,18,0.472,0.5514018691588785,0.7662337662337663,0.6413043478260869,1.3896103896103895,38,13,10
1962,038,39,32735,0.8993737589735756,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
1963,038,53,32252,0.8820538261193104,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
1964,013,46,32548,0.8769202408750154,530,611,331,280,199,0.408641975308642,0.5417348608837971,0.6245283018867924,0.5801928133216476,1.1528301886792454,270,197,10
1965,106,0,32694,0.8802838441304215,200,243,186,57,14,0.7237354085603113,0.7654320987654321,0.93,0.8397291196388262,1.215,56,14,1
1966,034,42,32767,0.8532364879299295,0,14,0,14,0,0.0,0.0,nan,0.0,nan,14,0,0
1967,116,7,32518,0.8955962851343872,342,205,153,52,189,0.3883248730964467,0.7463414634146341,0.4473684210526316,0.5594149908592322,0.5994152046783626,52,183,0
1968,037,42,32760,0.8978021978021978,1543,1783,1355,428,188,0.6874682902080163,0.7599551318003365,0.8781594296824368,0.814792543595911,1.1555411535968891,428,188,0
1969,013,22,32587,0.8724031055328813,682,805,473,332,209,0.46646942800788954,0.5875776397515527,0.6935483870967742,0.6361802286482852,1.1803519061583578,321,208,11
1970,034,35,32735,0.7764472277378952,0,1,0,1,0,0.0,0.0,nan,0.0,nan,1,0,0
1971,038,6,32738,0.8862483963589712,0,1,0,1,0,0.0,0.0,nan,0.0,nan,0,0,1
1972,124,79,32738,0.7689229641395321,196,227,150,77,46,0.5494505494505495,0.6607929515418502,0.7653061224489796,0.7092198581560284,1.1581632653061225,66,39,11
1973,038,53,32379,0.8806016245097131,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
