step,seq_id,frame_idx,active_points,rgb_valid_ratio,true_marking,predicted_marking,marking_tp,marking_fp,marking_fn,marking_iou,marking_precision,marking_recall,marking_f1,predicted_true_marking_ratio,road_to_marking,marking_to_road,other_to_marking
201,123,33,32744,0.8194478377718055,958,1863,852,1011,106,0.43270695784662266,0.4573268921095008,0.8893528183716075,0.6040411201701524,1.9446764091858038,1011,106,0
1948,123,69,32696,0.8887325666748226,1525,2224,1244,980,281,0.49660678642714573,0.5593525179856115,0.8157377049180328,0.6636436383035477,1.458360655737705,980,278,0
1558,123,35,32714,0.8428501558965581,939,1769,808,961,131,0.42526315789473684,0.4567552289429056,0.8604898828541001,0.5967503692762186,1.8839190628328009,961,120,0
41,123,51,32700,0.8385321100917431,873,1741,782,959,91,0.4268558951965066,0.4491671453187823,0.8957617411225659,0.5983167559296098,1.9942726231386025,959,91,0
300,123,50,32541,0.8228696106450324,887,1775,817,958,70,0.44281842818428185,0.4602816901408451,0.9210822998872604,0.613824192336589,2.0011273957158964,958,70,0
1222,123,40,32750,0.8920916030534352,1032,1903,949,954,83,0.4778449144008056,0.49868628481345245,0.9195736434108527,0.6466780238500852,1.8439922480620154,954,83,0
335,123,33,32744,0.7949548008795505,928,1776,827,949,101,0.4405966968566862,0.46565315315315314,0.8911637931034483,0.6116863905325444,1.9137931034482758,949,101,0
1331,123,49,32719,0.8256670436138024,792,1679,730,949,62,0.41929925330269957,0.43478260869565216,0.9217171717171717,0.5908539053014974,2.119949494949495,949,62,0
795,123,50,32538,0.8500215133075174,891,1770,825,945,66,0.4493464052287582,0.4661016949152542,0.9259259259259259,0.6200676437429538,1.9865319865319866,945,66,0
1865,123,69,32701,0.8799119292987982,1395,2092,1154,938,241,0.49464209172738965,0.5516252390057361,0.8272401433691756,0.6618870088901635,1.499641577060932,938,241,0
693,054,14,32762,0.0,3059,3002,2053,949,1006,0.5122255489021956,0.6838774150566289,0.6711343576332135,0.6774459660122092,0.9813664596273292,937,1000,12
1890,123,26,32754,0.8442632960859743,985,1818,881,937,104,0.4583766909469303,0.4845984598459846,0.8944162436548223,0.6286122012129861,1.8456852791878173,937,104,0
1773,054,22,32738,0.0,3715,4109,3159,950,556,0.6771704180064309,0.7688001946945728,0.8503364737550471,0.8075153374233128,1.1060565275908478,931,556,19
1213,123,72,32656,0.9048566878980892,1689,2293,1365,928,324,0.5215896064195644,0.595290013083297,0.8081705150976909,0.6855851330989452,1.3576080521018354,926,322,2
1214,123,39,32727,0.8634460842729245,1046,1753,828,925,218,0.4200913242009132,0.47233314318311465,0.7915869980879541,0.5916398713826366,1.6759082217973231,923,207,2
358,123,36,32745,0.7961520842876775,768,1610,692,918,76,0.41043890865954924,0.4298136645962733,0.9010416666666666,0.5820016820857864,2.0963541666666665,918,76,0
137,123,18,32743,0.876767553370186,912,1750,801,949,111,0.43041375604513704,0.45771428571428574,0.8782894736842105,0.6018031555221638,1.918859649122807,913,110,36
2030,123,72,32655,0.9165518297351095,1706,2272,1367,905,339,0.5235541937954806,0.6016725352112676,0.8012895662368112,0.6872800402212167,1.331770222743259,902,310,3
1083,123,42,32731,0.8516085668021142,809,1649,752,897,57,0.44079718640093785,0.45603395997574286,0.9295426452410384,0.611879576891782,2.03831891223733,897,57,0
1118,123,52,32717,0.814744628174955,824,1654,757,897,67,0.4398605461940732,0.4576783555018138,0.9186893203883495,0.6109765940274415,2.0072815533980584,897,67,0
1433,123,48,32727,0.8247624285757937,716,1544,649,895,67,0.4028553693358163,0.42033678756476683,0.9064245810055865,0.5743362831858407,2.1564245810055866,895,67,0
1730,123,52,32718,0.8319885078550033,803,1631,744,887,59,0.44023668639053254,0.45616186388718577,0.9265255292652553,0.6113393590797042,2.0311332503113326,887,59,0
680,123,54,32723,0.8409986859395532,1009,1680,789,891,220,0.41526315789473683,0.46964285714285714,0.7819623389494549,0.5868352547415396,1.6650148662041626,886,202,5
1430,123,25,32727,0.915024291869099,783,1533,648,885,135,0.38848920863309355,0.4227005870841487,0.8275862068965517,0.5595854922279793,1.9578544061302683,885,133,0
686,123,33,32749,0.7934288069864729,927,1706,824,882,103,0.45550027639579876,0.48300117233294254,0.8888888888888888,0.6259020129130269,1.8403451995685005,882,103,0
1786,123,31,32752,0.8316133365901319,808,1569,687,882,121,0.40650887573964495,0.4378585086042065,0.8502475247524752,0.578039545645772,1.941831683168317,882,121,0
